./gcta64_wrapper.sh Artery_Tibial 22 22_rs11089629_Artery_Tibial_ENSG00000161180.6.ma 22_rs11089629_Artery_Tibial_ENSG00000161180
./gcta64_wrapper.sh Artery_Tibial 22 22_rs111298861_Artery_Tibial_ENSG00000196236.8.ma 22_rs111298861_Artery_Tibial_ENSG00000196236
./gcta64_wrapper.sh Artery_Tibial 22 22_rs12389_Artery_Tibial_ENSG00000260708.1.ma 22_rs12389_Artery_Tibial_ENSG00000260708
./gcta64_wrapper.sh Artery_Tibial 22 22_rs12485064_Artery_Tibial_ENSG00000100364.14.ma 22_rs12485064_Artery_Tibial_ENSG00000100364
./gcta64_wrapper.sh Artery_Tibial 22 22_rs13056784_Artery_Tibial_ENSG00000099949.14.ma 22_rs13056784_Artery_Tibial_ENSG00000099949
./gcta64_wrapper.sh Artery_Tibial 22 22_rs131756_Artery_Tibial_ENSG00000100288.15.ma 22_rs131756_Artery_Tibial_ENSG00000100288
./gcta64_wrapper.sh Artery_Tibial 22 22_rs131756_Artery_Tibial_ENSG00000205560.8.ma 22_rs131756_Artery_Tibial_ENSG00000205560
./gcta64_wrapper.sh Artery_Tibial 22 22_rs132720_Artery_Tibial_ENSG00000100336.13.ma 22_rs132720_Artery_Tibial_ENSG00000100336
./gcta64_wrapper.sh Artery_Tibial 22 22_rs17807317_Artery_Tibial_ENSG00000093072.11.ma 22_rs17807317_Artery_Tibial_ENSG00000093072
./gcta64_wrapper.sh Artery_Tibial 22 22_rs1989202_Artery_Tibial_ENSG00000184983.5.ma 22_rs1989202_Artery_Tibial_ENSG00000184983
./gcta64_wrapper.sh Artery_Tibial 22 22_rs2027795_Artery_Tibial_ENSG00000273311.1.ma 22_rs2027795_Artery_Tibial_ENSG00000273311
./gcta64_wrapper.sh Artery_Tibial 22 22_rs2142552_Artery_Tibial_ENSG00000100376.7.ma 22_rs2142552_Artery_Tibial_ENSG00000100376
./gcta64_wrapper.sh Artery_Tibial 22 22_rs2285019_Artery_Tibial_ENSG00000272779.1.ma 22_rs2285019_Artery_Tibial_ENSG00000272779
./gcta64_wrapper.sh Artery_Tibial 22 22_rs2294920_Artery_Tibial_ENSG00000100347.10.ma 22_rs2294920_Artery_Tibial_ENSG00000100347
./gcta64_wrapper.sh Artery_Tibial 22 22_rs2329483_Artery_Tibial_ENSG00000099940.7.ma 22_rs2329483_Artery_Tibial_ENSG00000099940
./gcta64_wrapper.sh Artery_Tibial 22 22_rs240066_Artery_Tibial_ENSG00000224086.3.ma 22_rs240066_Artery_Tibial_ENSG00000224086
./gcta64_wrapper.sh Artery_Tibial 22 22_rs2413670_Artery_Tibial_ENSG00000100197.16.ma 22_rs2413670_Artery_Tibial_ENSG00000100197
./gcta64_wrapper.sh Artery_Tibial 22 22_rs2739330_Artery_Tibial_ENSG00000099977.9.ma 22_rs2739330_Artery_Tibial_ENSG00000099977
./gcta64_wrapper.sh Artery_Tibial 22 22_rs28372939_Artery_Tibial_ENSG00000230513.1.ma 22_rs28372939_Artery_Tibial_ENSG00000230513
./gcta64_wrapper.sh Artery_Tibial 22 22_rs28709161_Artery_Tibial_ENSG00000272216.1.ma 22_rs28709161_Artery_Tibial_ENSG00000272216
./gcta64_wrapper.sh Artery_Tibial 22 22_rs28713336_Artery_Tibial_ENSG00000099956.13.ma 22_rs28713336_Artery_Tibial_ENSG00000099956
./gcta64_wrapper.sh Artery_Tibial 22 22_rs3940180_Artery_Tibial_ENSG00000100302.6.ma 22_rs3940180_Artery_Tibial_ENSG00000100302
./gcta64_wrapper.sh Artery_Tibial 22 22_rs4050098_Artery_Tibial_ENSG00000128262.4.ma 22_rs4050098_Artery_Tibial_ENSG00000128262
./gcta64_wrapper.sh Artery_Tibial 22 22_rs4275_Artery_Tibial_ENSG00000260065.1.ma 22_rs4275_Artery_Tibial_ENSG00000260065
./gcta64_wrapper.sh Artery_Tibial 22 22_rs468221_Artery_Tibial_ENSG00000184117.7.ma 22_rs468221_Artery_Tibial_ENSG00000184117
./gcta64_wrapper.sh Artery_Tibial 22 22_rs4822262_Artery_Tibial_ENSG00000100304.12.ma 22_rs4822262_Artery_Tibial_ENSG00000100304
./gcta64_wrapper.sh Artery_Tibial 22 22_rs4822455_Artery_Tibial_ENSG00000225282.1.ma 22_rs4822455_Artery_Tibial_ENSG00000225282
./gcta64_wrapper.sh Artery_Tibial 22 22_rs55963716_Artery_Tibial_ENSG00000183628.8.ma 22_rs55963716_Artery_Tibial_ENSG00000183628
./gcta64_wrapper.sh Artery_Tibial 22 22_rs5756324_Artery_Tibial_ENSG00000228050.1.ma 22_rs5756324_Artery_Tibial_ENSG00000228050
./gcta64_wrapper.sh Artery_Tibial 22 22_rs5756813_Artery_Tibial_ENSG00000100106.15.ma 22_rs5756813_Artery_Tibial_ENSG00000100106
./gcta64_wrapper.sh Artery_Tibial 22 22_rs5757160_Artery_Tibial_ENSG00000100211.6.ma 22_rs5757160_Artery_Tibial_ENSG00000100211
./gcta64_wrapper.sh Artery_Tibial 22 22_rs5757467_Artery_Tibial_ENSG00000239713.3.ma 22_rs5757467_Artery_Tibial_ENSG00000239713
./gcta64_wrapper.sh Artery_Tibial 22 22_rs5758577_Artery_Tibial_ENSG00000198951.7.ma 22_rs5758577_Artery_Tibial_ENSG00000198951
./gcta64_wrapper.sh Artery_Tibial 22 22_rs5760119_Artery_Tibial_ENSG00000218537.1.ma 22_rs5760119_Artery_Tibial_ENSG00000218537
./gcta64_wrapper.sh Artery_Tibial 22 22_rs5760119_Artery_Tibial_ENSG00000240972.1.ma 22_rs5760119_Artery_Tibial_ENSG00000240972
./gcta64_wrapper.sh Artery_Tibial 22 22_rs5760120_Artery_Tibial_ENSG00000099974.7.ma 22_rs5760120_Artery_Tibial_ENSG00000099974
./gcta64_wrapper.sh Artery_Tibial 22 22_rs5760120_Artery_Tibial_ENSG00000099984.6.ma 22_rs5760120_Artery_Tibial_ENSG00000099984
./gcta64_wrapper.sh Artery_Tibial 22 22_rs5760120_Artery_Tibial_ENSG00000133433.6.ma 22_rs5760120_Artery_Tibial_ENSG00000133433
./gcta64_wrapper.sh Artery_Tibial 22 22_rs5760120_Artery_Tibial_ENSG00000273295.1.ma 22_rs5760120_Artery_Tibial_ENSG00000273295
./gcta64_wrapper.sh Artery_Tibial 22 22_rs5760147_Artery_Tibial_ENSG00000184674.8.ma 22_rs5760147_Artery_Tibial_ENSG00000184674
./gcta64_wrapper.sh Artery_Tibial 22 22_rs5760147_Artery_Tibial_ENSG00000235231.3.ma 22_rs5760147_Artery_Tibial_ENSG00000235231
./gcta64_wrapper.sh Artery_Tibial 22 22_rs5760147_Artery_Tibial_ENSG00000272955.1.ma 22_rs5760147_Artery_Tibial_ENSG00000272955
./gcta64_wrapper.sh Artery_Tibial 22 22_rs5763300_Artery_Tibial_ENSG00000100296.9.ma 22_rs5763300_Artery_Tibial_ENSG00000100296
./gcta64_wrapper.sh Artery_Tibial 22 22_rs5771096_Artery_Tibial_ENSG00000273253.1.ma 22_rs5771096_Artery_Tibial_ENSG00000273253
./gcta64_wrapper.sh Artery_Tibial 22 22_rs6003694_Artery_Tibial_ENSG00000133519.8.ma 22_rs6003694_Artery_Tibial_ENSG00000133519
./gcta64_wrapper.sh Artery_Tibial 22 22_rs6003820_Artery_Tibial_ENSG00000189269.8.ma 22_rs6003820_Artery_Tibial_ENSG00000189269
./gcta64_wrapper.sh Artery_Tibial 22 22_rs6003820_Artery_Tibial_ENSG00000272733.1.ma 22_rs6003820_Artery_Tibial_ENSG00000272733
./gcta64_wrapper.sh Artery_Tibial 22 22_rs6008552_Artery_Tibial_ENSG00000075234.12.ma 22_rs6008552_Artery_Tibial_ENSG00000075234
./gcta64_wrapper.sh Artery_Tibial 22 22_rs6151429_Artery_Tibial_ENSG00000100299.13.ma 22_rs6151429_Artery_Tibial_ENSG00000100299
./gcta64_wrapper.sh Artery_Tibial 22 22_rs73158868_Artery_Tibial_ENSG00000070413.14.ma 22_rs73158868_Artery_Tibial_ENSG00000070413
./gcta64_wrapper.sh Artery_Tibial 22 22_rs74622487_Artery_Tibial_ENSG00000100124.8.ma 22_rs74622487_Artery_Tibial_ENSG00000100124
./gcta64_wrapper.sh Artery_Tibial 22 22_rs8143153_Artery_Tibial_ENSG00000183172.8.ma 22_rs8143153_Artery_Tibial_ENSG00000183172
./gcta64_wrapper.sh Artery_Tibial 22 22_rs882565_Artery_Tibial_ENSG00000128272.10.ma 22_rs882565_Artery_Tibial_ENSG00000128272
./gcta64_wrapper.sh Artery_Tibial 22 22_rs9610329_Artery_Tibial_ENSG00000221963.5.ma 22_rs9610329_Artery_Tibial_ENSG00000221963
./gcta64_wrapper.sh Artery_Tibial 22 22_rs9614110_Artery_Tibial_ENSG00000100330.11.ma 22_rs9614110_Artery_Tibial_ENSG00000100330
./gcta64_wrapper.sh Artery_Tibial 22 22_rs9624290_Artery_Tibial_ENSG00000234353.2.ma 22_rs9624290_Artery_Tibial_ENSG00000234353
./gcta64_wrapper.sh Artery_Tibial 3 3_rs10865952_Artery_Tibial_ENSG00000213672.3.ma 3_rs10865952_Artery_Tibial_ENSG00000213672
./gcta64_wrapper.sh Artery_Tibial 3 3_rs10934570_Artery_Tibial_ENSG00000163406.6.ma 3_rs10934570_Artery_Tibial_ENSG00000163406
./gcta64_wrapper.sh Artery_Tibial 3 3_rs11128927_Artery_Tibial_ENSG00000163576.13.ma 3_rs11128927_Artery_Tibial_ENSG00000163576
./gcta64_wrapper.sh Artery_Tibial 3 3_rs1134591_Artery_Tibial_ENSG00000178252.13.ma 3_rs1134591_Artery_Tibial_ENSG00000178252
./gcta64_wrapper.sh Artery_Tibial 3 3_rs1141054_Artery_Tibial_ENSG00000170248.9.ma 3_rs1141054_Artery_Tibial_ENSG00000170248
./gcta64_wrapper.sh Artery_Tibial 3 3_rs1147240_Artery_Tibial_ENSG00000119227.3.ma 3_rs1147240_Artery_Tibial_ENSG00000119227
./gcta64_wrapper.sh Artery_Tibial 3 3_rs116310555_Artery_Tibial_ENSG00000170837.2.ma 3_rs116310555_Artery_Tibial_ENSG00000170837
./gcta64_wrapper.sh Artery_Tibial 3 3_rs11708303_Artery_Tibial_ENSG00000145113.17.ma 3_rs11708303_Artery_Tibial_ENSG00000145113
./gcta64_wrapper.sh Artery_Tibial 3 3_rs11718493_Artery_Tibial_ENSG00000180767.5.ma 3_rs11718493_Artery_Tibial_ENSG00000180767
./gcta64_wrapper.sh Artery_Tibial 3 3_rs11920768_Artery_Tibial_ENSG00000070087.9.ma 3_rs11920768_Artery_Tibial_ENSG00000070087
./gcta64_wrapper.sh Artery_Tibial 3 3_rs11925047_Artery_Tibial_ENSG00000189366.5.ma 3_rs11925047_Artery_Tibial_ENSG00000189366
./gcta64_wrapper.sh Artery_Tibial 3 3_rs11928691_Artery_Tibial_ENSG00000164048.9.ma 3_rs11928691_Artery_Tibial_ENSG00000164048
./gcta64_wrapper.sh Artery_Tibial 3 3_rs12486554_Artery_Tibial_ENSG00000163939.14.ma 3_rs12486554_Artery_Tibial_ENSG00000163939
./gcta64_wrapper.sh Artery_Tibial 3 3_rs13069228_Artery_Tibial_ENSG00000121440.10.ma 3_rs13069228_Artery_Tibial_ENSG00000121440
./gcta64_wrapper.sh Artery_Tibial 3 3_rs13088413_Artery_Tibial_ENSG00000182923.12.ma 3_rs13088413_Artery_Tibial_ENSG00000182923
./gcta64_wrapper.sh Artery_Tibial 3 3_rs13100173_Artery_Tibial_ENSG00000186792.11.ma 3_rs13100173_Artery_Tibial_ENSG00000186792
./gcta64_wrapper.sh Artery_Tibial 3 3_rs13321282_Artery_Tibial_ENSG00000168038.6.ma 3_rs13321282_Artery_Tibial_ENSG00000168038
./gcta64_wrapper.sh Artery_Tibial 3 3_rs13324341_Artery_Tibial_ENSG00000158186.8.ma 3_rs13324341_Artery_Tibial_ENSG00000158186
./gcta64_wrapper.sh Artery_Tibial 3 3_rs13324934_Artery_Tibial_ENSG00000144843.7.ma 3_rs13324934_Artery_Tibial_ENSG00000144843
./gcta64_wrapper.sh Artery_Tibial 3 3_rs142381725_Artery_Tibial_ENSG00000227124.4.ma 3_rs142381725_Artery_Tibial_ENSG00000227124
./gcta64_wrapper.sh Artery_Tibial 3 3_rs14434_Artery_Tibial_ENSG00000144895.7.ma 3_rs14434_Artery_Tibial_ENSG00000144895
./gcta64_wrapper.sh Artery_Tibial 3 3_rs146159281_Artery_Tibial_ENSG00000144741.13.ma 3_rs146159281_Artery_Tibial_ENSG00000144741
./gcta64_wrapper.sh Artery_Tibial 3 3_rs1728817_Artery_Tibial_ENSG00000157103.6.ma 3_rs1728817_Artery_Tibial_ENSG00000157103
./gcta64_wrapper.sh Artery_Tibial 3 3_rs173359_Artery_Tibial_ENSG00000240288.3.ma 3_rs173359_Artery_Tibial_ENSG00000240288
./gcta64_wrapper.sh Artery_Tibial 3 3_rs1835372_Artery_Tibial_ENSG00000240875.1.ma 3_rs1835372_Artery_Tibial_ENSG00000240875
./gcta64_wrapper.sh Artery_Tibial 3 3_rs1864367_Artery_Tibial_ENSG00000163933.5.ma 3_rs1864367_Artery_Tibial_ENSG00000163933
./gcta64_wrapper.sh Artery_Tibial 3 3_rs2071040_Artery_Tibial_ENSG00000055955.11.ma 3_rs2071040_Artery_Tibial_ENSG00000055955
./gcta64_wrapper.sh Artery_Tibial 3 3_rs2072582_Artery_Tibial_ENSG00000182533.6.ma 3_rs2072582_Artery_Tibial_ENSG00000182533
./gcta64_wrapper.sh Artery_Tibial 3 3_rs2133133_Artery_Tibial_ENSG00000144559.6.ma 3_rs2133133_Artery_Tibial_ENSG00000144559
./gcta64_wrapper.sh Artery_Tibial 3 3_rs2134515_Artery_Tibial_ENSG00000171084.11.ma 3_rs2134515_Artery_Tibial_ENSG00000171084
./gcta64_wrapper.sh Artery_Tibial 3 3_rs2270769_Artery_Tibial_ENSG00000213123.6.ma 3_rs2270769_Artery_Tibial_ENSG00000213123
./gcta64_wrapper.sh Artery_Tibial 3 3_rs2270894_Artery_Tibial_ENSG00000163703.13.ma 3_rs2270894_Artery_Tibial_ENSG00000163703
./gcta64_wrapper.sh Artery_Tibial 3 3_rs2306671_Artery_Tibial_ENSG00000168309.12.ma 3_rs2306671_Artery_Tibial_ENSG00000168309
./gcta64_wrapper.sh Artery_Tibial 3 3_rs2331964_Artery_Tibial_ENSG00000173226.12.ma 3_rs2331964_Artery_Tibial_ENSG00000173226
./gcta64_wrapper.sh Artery_Tibial 3 3_rs2449402_Artery_Tibial_ENSG00000228252.4.ma 3_rs2449402_Artery_Tibial_ENSG00000228252
./gcta64_wrapper.sh Artery_Tibial 3 3_rs2724690_Artery_Tibial_ENSG00000118017.3.ma 3_rs2724690_Artery_Tibial_ENSG00000118017
./gcta64_wrapper.sh Artery_Tibial 3 3_rs277648_Artery_Tibial_ENSG00000114021.7.ma 3_rs277648_Artery_Tibial_ENSG00000114021
./gcta64_wrapper.sh Artery_Tibial 3 3_rs279558_Artery_Tibial_ENSG00000171135.10.ma 3_rs279558_Artery_Tibial_ENSG00000171135
./gcta64_wrapper.sh Artery_Tibial 3 3_rs28502671_Artery_Tibial_ENSG00000152492.9.ma 3_rs28502671_Artery_Tibial_ENSG00000152492
./gcta64_wrapper.sh Artery_Tibial 3 3_rs2872690_Artery_Tibial_ENSG00000163380.11.ma 3_rs2872690_Artery_Tibial_ENSG00000163380
./gcta64_wrapper.sh Artery_Tibial 3 3_rs2888099_Artery_Tibial_ENSG00000235904.1.ma 3_rs2888099_Artery_Tibial_ENSG00000235904
./gcta64_wrapper.sh Artery_Tibial 3 3_rs308965_Artery_Tibial_ENSG00000157152.12.ma 3_rs308965_Artery_Tibial_ENSG00000157152
./gcta64_wrapper.sh Artery_Tibial 3 3_rs3103934_Artery_Tibial_ENSG00000176945.12.ma 3_rs3103934_Artery_Tibial_ENSG00000176945
./gcta64_wrapper.sh Artery_Tibial 3 3_rs35280137_Artery_Tibial_ENSG00000144596.7.ma 3_rs35280137_Artery_Tibial_ENSG00000144596
./gcta64_wrapper.sh Artery_Tibial 3 3_rs35456569_Artery_Tibial_ENSG00000164045.7.ma 3_rs35456569_Artery_Tibial_ENSG00000164045
./gcta64_wrapper.sh Artery_Tibial 3 3_rs36002900_Artery_Tibial_ENSG00000144791.5.ma 3_rs36002900_Artery_Tibial_ENSG00000144791
./gcta64_wrapper.sh Artery_Tibial 3 3_rs370517451_Artery_Tibial_ENSG00000187118.8.ma 3_rs370517451_Artery_Tibial_ENSG00000187118
./gcta64_wrapper.sh Artery_Tibial 3 3_rs3732852_Artery_Tibial_ENSG00000260633.1.ma 3_rs3732852_Artery_Tibial_ENSG00000260633
./gcta64_wrapper.sh Artery_Tibial 3 3_rs3749199_Artery_Tibial_ENSG00000163807.4.ma 3_rs3749199_Artery_Tibial_ENSG00000163807
./gcta64_wrapper.sh Artery_Tibial 3 3_rs3772840_Artery_Tibial_ENSG00000082781.7.ma 3_rs3772840_Artery_Tibial_ENSG00000082781
./gcta64_wrapper.sh Artery_Tibial 3 3_rs3821402_Artery_Tibial_ENSG00000041802.6.ma 3_rs3821402_Artery_Tibial_ENSG00000041802
./gcta64_wrapper.sh Artery_Tibial 3 3_rs4676494_Artery_Tibial_ENSG00000168028.9.ma 3_rs4676494_Artery_Tibial_ENSG00000168028
./gcta64_wrapper.sh Artery_Tibial 3 3_rs4685744_Artery_Tibial_ENSG00000144455.9.ma 3_rs4685744_Artery_Tibial_ENSG00000144455
./gcta64_wrapper.sh Artery_Tibial 3 3_rs4974344_Artery_Tibial_ENSG00000242516.1.ma 3_rs4974344_Artery_Tibial_ENSG00000242516
./gcta64_wrapper.sh Artery_Tibial 3 3_rs56214742_Artery_Tibial_ENSG00000113971.14.ma 3_rs56214742_Artery_Tibial_ENSG00000113971
./gcta64_wrapper.sh Artery_Tibial 3 3_rs57223920_Artery_Tibial_ENSG00000156990.10.ma 3_rs57223920_Artery_Tibial_ENSG00000156990
./gcta64_wrapper.sh Artery_Tibial 3 3_rs62286936_Artery_Tibial_ENSG00000156931.11.ma 3_rs62286936_Artery_Tibial_ENSG00000156931
./gcta64_wrapper.sh Artery_Tibial 3 3_rs6775666_Artery_Tibial_ENSG00000164081.8.ma 3_rs6775666_Artery_Tibial_ENSG00000164081
./gcta64_wrapper.sh Artery_Tibial 3 3_rs6784328_Artery_Tibial_ENSG00000249846.2.ma 3_rs6784328_Artery_Tibial_ENSG00000249846
./gcta64_wrapper.sh Artery_Tibial 3 3_rs6794833_Artery_Tibial_ENSG00000163389.6.ma 3_rs6794833_Artery_Tibial_ENSG00000163389
./gcta64_wrapper.sh Artery_Tibial 3 3_rs73126664_Artery_Tibial_ENSG00000196220.11.ma 3_rs73126664_Artery_Tibial_ENSG00000196220
./gcta64_wrapper.sh Artery_Tibial 3 3_rs73227034_Artery_Tibial_ENSG00000154928.12.ma 3_rs73227034_Artery_Tibial_ENSG00000154928
./gcta64_wrapper.sh Artery_Tibial 3 3_rs7617162_Artery_Tibial_ENSG00000114544.11.ma 3_rs7617162_Artery_Tibial_ENSG00000114544
./gcta64_wrapper.sh Artery_Tibial 3 3_rs76188680_Artery_Tibial_ENSG00000214135.4.ma 3_rs76188680_Artery_Tibial_ENSG00000214135
./gcta64_wrapper.sh Artery_Tibial 3 3_rs7628058_Artery_Tibial_ENSG00000004534.10.ma 3_rs7628058_Artery_Tibial_ENSG00000004534
./gcta64_wrapper.sh Artery_Tibial 3 3_rs7636054_Artery_Tibial_ENSG00000231770.1.ma 3_rs7636054_Artery_Tibial_ENSG00000231770
./gcta64_wrapper.sh Artery_Tibial 3 3_rs7638154_Artery_Tibial_ENSG00000173421.12.ma 3_rs7638154_Artery_Tibial_ENSG00000173421
./gcta64_wrapper.sh Artery_Tibial 3 3_rs777492_Artery_Tibial_ENSG00000070476.10.ma 3_rs777492_Artery_Tibial_ENSG00000070476
./gcta64_wrapper.sh Artery_Tibial 3 3_rs8274_Artery_Tibial_ENSG00000163320.6.ma 3_rs8274_Artery_Tibial_ENSG00000163320
./gcta64_wrapper.sh Artery_Tibial 3 3_rs936427_Artery_Tibial_ENSG00000229759.1.ma 3_rs936427_Artery_Tibial_ENSG00000229759
./gcta64_wrapper.sh Artery_Tibial 3 3_rs939649_Artery_Tibial_ENSG00000144792.5.ma 3_rs939649_Artery_Tibial_ENSG00000144792
./gcta64_wrapper.sh Artery_Tibial 3 3_rs9654010_Artery_Tibial_ENSG00000145020.10.ma 3_rs9654010_Artery_Tibial_ENSG00000145020
./gcta64_wrapper.sh Artery_Tibial 3 3_rs9825601_Artery_Tibial_ENSG00000268175.1.ma 3_rs9825601_Artery_Tibial_ENSG00000268175
./gcta64_wrapper.sh Artery_Tibial 3 3_rs9834755_Artery_Tibial_ENSG00000129055.8.ma 3_rs9834755_Artery_Tibial_ENSG00000129055
./gcta64_wrapper.sh Artery_Tibial 3 3_rs9883363_Artery_Tibial_ENSG00000178075.15.ma 3_rs9883363_Artery_Tibial_ENSG00000178075
./gcta64_wrapper.sh Artery_Tibial 3 3_rs9886992_Artery_Tibial_ENSG00000224769.1.ma 3_rs9886992_Artery_Tibial_ENSG00000224769
./gcta64_wrapper.sh Artery_Tibial 3 3_rs9886992_Artery_Tibial_ENSG00000242086.4.ma 3_rs9886992_Artery_Tibial_ENSG00000242086
./gcta64_wrapper.sh Artery_Tibial 22 22_rs1034858_Artery_Tibial_ENSG00000069998.8.ma 22_rs1034858_Artery_Tibial_ENSG00000069998
./gcta64_wrapper.sh Artery_Tibial 22 22_rs1052163_Artery_Tibial_ENSG00000100271.12.ma 22_rs1052163_Artery_Tibial_ENSG00000100271
./gcta64_wrapper.sh Artery_Tibial 22 22_rs113746758_Artery_Tibial_ENSG00000100181.17.ma 22_rs113746758_Artery_Tibial_ENSG00000100181
./gcta64_wrapper.sh Artery_Tibial 22 22_rs114553188_Artery_Tibial_ENSG00000079974.13.ma 22_rs114553188_Artery_Tibial_ENSG00000079974
./gcta64_wrapper.sh Artery_Tibial 22 22_rs11703403_Artery_Tibial_ENSG00000185133.9.ma 22_rs11703403_Artery_Tibial_ENSG00000185133
./gcta64_wrapper.sh Artery_Tibial 22 22_rs11913285_Artery_Tibial_ENSG00000215012.4.ma 22_rs11913285_Artery_Tibial_ENSG00000215012
./gcta64_wrapper.sh Artery_Tibial 22 22_rs11913826_Artery_Tibial_ENSG00000099917.13.ma 22_rs11913826_Artery_Tibial_ENSG00000099917
./gcta64_wrapper.sh Artery_Tibial 22 22_rs12484060_Artery_Tibial_ENSG00000100023.13.ma 22_rs12484060_Artery_Tibial_ENSG00000100023
./gcta64_wrapper.sh Artery_Tibial 22 22_rs12485060_Artery_Tibial_ENSG00000133424.16.ma 22_rs12485060_Artery_Tibial_ENSG00000133424
./gcta64_wrapper.sh Artery_Tibial 22 22_rs12485084_Artery_Tibial_ENSG00000100075.5.ma 22_rs12485084_Artery_Tibial_ENSG00000100075
./gcta64_wrapper.sh Artery_Tibial 22 22_rs12628287_Artery_Tibial_ENSG00000128294.11.ma 22_rs12628287_Artery_Tibial_ENSG00000128294
./gcta64_wrapper.sh Artery_Tibial 22 22_rs12710562_Artery_Tibial_ENSG00000100092.16.ma 22_rs12710562_Artery_Tibial_ENSG00000100092
./gcta64_wrapper.sh Artery_Tibial 22 22_rs13054435_Artery_Tibial_ENSG00000226328.2.ma 22_rs13054435_Artery_Tibial_ENSG00000226328
./gcta64_wrapper.sh Artery_Tibial 22 22_rs13055343_Artery_Tibial_ENSG00000100083.14.ma 22_rs13055343_Artery_Tibial_ENSG00000100083
./gcta64_wrapper.sh Artery_Tibial 22 22_rs13055750_Artery_Tibial_ENSG00000186976.10.ma 22_rs13055750_Artery_Tibial_ENSG00000186976
